name,wiki_article,wiki_match_method,wiki_views_2015,wiki_views_2016,wiki_views_2017,wiki_views_2018,wiki_views_2019,wiki_views_2020,wiki_views_2021,wiki_views_2022,wiki_views_2023,wiki_views_2024,wiki_views_first_top10_year,wiki_views_first_charting_year,wiki_has_page
kim weston,Kim Weston,name_search,,,,34948.0,,,,,35848.0,,,,True
kim wilde,,not_found,,,,,,,,,,,,,False
kimberley locke,Kimberley Locke,name_search,,,36606.0,,,,,50298.0,,,,,True
kimberly nichole,,not_found,,,,,,,,,,,,,False
kimberly scott,,not_found,,,,,,,,,,,,,False
kimbra,,not_found,,,,,,,,,,,,,False
kina grannis,Kina Grannis,name_search,,,109433.0,,,,,71464.0,,,,,True
kindred the family soul,,not_found,,,,,,,,,,,,,False
king,,not_found,,,,,,,,,,,,,False
king b,,not_found,,,,,,,,,,,,,False
king chip,Chip Tha Ripper,name_search,,,,,,,,,1.0,,,,True
king combs,,not_found,,,,,,,,,,,,,False
king crimson,,rejected_low_similarity,,,,,,,,,,,,,False
king curtis,,not_found,,,,,,,,,,,,,False
king curtis and the noble knights,King Curtis,name_search,,,77247.0,,,,,87426.0,,,,,True
king diamond,King Diamond,name_search,,,261955.0,,,,255992.0,,,,,,True
king floyd,King Floyd,name_search,,,17770.0,,,,,19086.0,,,,,True
king gizzard & the lizard wizard,,not_found,,,,,,,,,,,,,False
king gizzard and the lizard wizard,,not_found,,,,,,,,,,,,,False
king harvest,King_Harvest,musicbrainz_link,,,,81588.0,,,,133343.0,,,,,True
king just,Mark King (musician),name_search,,,95410.0,,,,117936.0,,,,,,True
king krule,,not_found,,,,,,,,,,,,,False
king los,,not_found,,,,,,,,,,,,,False
king richard's fluegel knights,,rejected_low_similarity,,,,,,,,,,,,,False
king sunny ade,,not_found,,,,,,,,,,,,,False
king sunny ade & his african beats,King Sunny Adé,name_search,,69506.0,,,,,72217.0,,,,,,True
king swamp,King_Swamp,musicbrainz_link,,4210.0,,,,,4408.0,,,,,,True
king tee,Tee Grizzley,name_search,,,,434192.0,,,,259282.0,,,,,True
king tuff,King Tuff,name_search,,,22002.0,,,,,15998.0,,,,,True
king von,King Von,name_search,,,,,,,1876515.0,,,,,,True
king's x,,not_found,,,,,,,,,,,,,False
kingdom come,,not_found,,,,,,,,,,,,,False
kingdom of sorrow,Kingdom of Sorrow (album),name_search,,,4400.0,,,,,3072.0,,,,,True
kingfish,,not_found,,,,,,,,,,,,,False
kingofthehill,,not_found,,,,,,,,,,,,,False
kings kaleidoscope,,not_found,,,,,,,,,,,,,False
kings of convenience,Kings of Convenience,name_search,,,82620.0,,,,191395.0,,,,,,True
kings of leon,Kings of Leon,name_search,,,872706.0,,,,,1026768.0,,,,,True
kings of the sun,,not_found,,,,,,,,,,,,,False
kingspade,,not_found,,,,,,,,,,,,,False
kinky friedman,,not_found,,,,,,,,,,,,,False
kinsu,,rejected_low_similarity,,,,,,,,,,,,,False
kinsui,,not_found,,,,,,,,,,,,,False
kip moore,Kip Moore,name_search,,,170580.0,,,,,107633.0,,,,,True
kip winger),,not_found,,,,,,,,,,,,,False
kirby st. romain,,not_found,,,,,,,,,,,,,False
kiri,,not_found,,,,,,,,,,,,,False
kirk franklin,Kirk Franklin,name_search,,,308871.0,,,,,318850.0,,,,,True
kirk franklin presents 1nc,Kirk Franklin,name_search,,,308871.0,283891.0,,,,318850.0,447090.0,,,,True
kirk hammett,,not_found,,,,,,,,,,,,,False
kirk whalum,Kirk Whalum,name_search,,,37881.0,,,,,31030.0,,,,,True
kirko bangz,,not_found,,,,,,,,,,,,,False
kirstin,,not_found,,,,,,,,,,,,,False
kishi bashi,Kishi_Bashi,musicbrainz_link,,,,55102.0,,,,,101416.0,,,,True
kiss,,not_found,,,,,,,,,,,,,False
kissing the pink,,not_found,,,,,,,,,,,,,False
kitaro,,not_found,,,,,,,,,,,,,False
kittie,,rejected_low_similarity,,,,,,,,,,,,,False
kitty kallen,,not_found,,,,,,,,,,,,,False
kitty wells,Kitty Wells,name_search,,,91602.0,,,,,99168.0,,,,,True
kix,Kix Brooks,name_search,,,,130337.0,,,,173112.0,,,,,True
kix brooks,Kix_Brooks,musicbrainz_link,,,96475.0,,,,,173112.0,,,,,True
klaatu,,not_found,,,,,,,,,,,,,False
kleeer,,not_found,,,,,,,,,,,,,False
klique,,not_found,,,,,,,,,,,,,False
klymaxx,,rejected_low_similarity,,,,,,,,,,,,,False
kmfdm,KMFDM,name_search,,,,214624.0,,,,240407.0,,,,,True
knife party,,not_found,,,,,,,,,,,,,False
knoc-turn'al,,not_found,,,,,,,,,,,,,False
knocked loose,,not_found,,,,,,,,,,,,,False
knuckle puck,,rejected_low_similarity,,,,,,,,,,,,,False
ko ko taylor,,not_found,,,,,,,,,,,,,False
kobe,,rejected_low_similarity,,,,,,,,,,,,,False
kodak black,,not_found,,,,,,,,,,,,,False
kodak black & london on da track,London on da Track,name_search,,,118836.0,,,,,207247.0,,,,,True
kodaline,,not_found,,,,,,,,,,,,,False
kodie shane,,not_found,,,,,,,,,,,,,False
koe wetzel,,not_found,,,,,,,,,,,,,False
koffee brown,Koffee_Brown,musicbrainz_link,,23505.0,,,,21262.0,,,,,,,True
kokane,,not_found,,,,,,,,,,,,,False
kokomo,,not_found,,,,,,,,,,,,,False
kon kan,Kon Kan,name_search,,,17295.0,,,,,22878.0,,,,,True
kongas,,rejected_low_similarity,,,,,,,,,,,,,False
kongos,,not_found,,,,,,,,,,,,,False
kool & the gang,"Robert ""Kool"" Bell",name_search,,,82880.0,,,,,104587.0,,,,,True
kool g rap,,not_found,,,,,,,,,,,,,False
kool g rap & d.j. polo,,not_found,,,,,,,,,,,,,False
kool keith,,not_found,,,,,,,,,,,,,False
kool moe dee,Kool Moe Dee,name_search,,,125827.0,,,,124824.0,,,,,,True
korn,,rejected_low_similarity,,,,,,,,,,,,,False
korona,,not_found,,,,,,,,,,,,,False
koryn hawthorne,,not_found,,,,,,,,,,,,,False
kota the friend,,not_found,,,,,,,,,,,,,False
kottonmouth kings,,rejected_low_similarity,,,,,,,,,,,,,False
kraftwerk,,rejected_low_similarity,,,,,,,,,,,,,False
krayzie bone,,not_found,,,,,,,,,,,,,False
kreator,,not_found,,,,,,,,,,,,,False
kreayshawn,,not_found,,,,,,,,,,,,,False
krewella,Krewella,name_search,,,,291078.0,,,,,82444.0,,,,True
kris,,not_found,,,,,,,,,,,,,False
kris allen,Kris Allen,name_search,,,147322.0,,,,168561.0,,,,,,True
kris jensen,,not_found,,,,,,,,,,,,,False
kris kristofferson,,not_found,,,,,,,,,,,,,False
kris kross,Kris Kross,name_search,,,653535.0,,,,673828.0,,,,,,True
kris wu,,not_found,,,,,,,,,,,,,False
krishna das,,not_found,,,,,,,,,,,,,False
kristen bell,Kristen Bell,name_search,,,3660148.0,4184776.0,,,2662406.0,,2781016.0,,,,True
kristene dimarco,,not_found,,,,,,,,,,,,,False
kristian bush,Kristian Bush,name_search,,,,131101.0,,,,,93163.0,,,,True
kristian stanfill,,not_found,,,,,,,,,,,,,False
kristin chenoweth,,not_found,,,,,,,,,,,,,False
kristin hersh,,not_found,,,,,,,,,,,,,False
kristine w,Kristine W,name_search,,,,20196.0,,,,,21331.0,,,,True
kristinia debarge,,not_found,,,,,,,,,,,,,False
kristy and jimmy mcnichol,,not_found,,,,,,,,,,,,,False
kristy lee cook,,not_found,,,,,,,,,,,,,False
kristyn getty kids,Kristyn Getty,name_search,,,22553.0,,,,,22448.0,,,,,True
krizz kaliko,Krizz Kaliko,name_search,,,,67768.0,,,,40804.0,,,,,True
krokus,Krokus (album),name_search,,,,10989.0,,,,10227.0,,,,,True
krs-one,,not_found,,,,,,,,,,,,,False
krystal,,not_found,,,,,,,,,,,,,False
ksi,,not_found,,,,,,,,,,,,,False
ksi x lil wayne,,rejected_low_similarity,,,,,,,,,,,,,False
ksm,KSM (band),name_search,,,,14846.0,,,15261.0,,,,,,True
kt tunstall,KT Tunstall,name_search,,,,310855.0,,,,,845276.0,,,,True
ktlyn,,not_found,,,,,,,,,,,,,False
kula shaker,,not_found,,,,,,,,,,,,,False
kumbia kings,,not_found,,,,,,,,,,,,,False
kungs,Kungs,name_search,,,,81787.0,,,,,55811.0,,,,True
kungs vs cookin' on 3 burners,,not_found,,,,,,,,,,,,,False
kurt carr,Kurt Carr,name_search,,,,17098.0,,,,16764.0,,,,,True
kurt carr project,Kurt Carr,name_search,,,15635.0,17098.0,,,,16764.0,17153.0,,,,True
kurt cobain,,not_found,,,,,,,,,,,,,False
kurt vile,,not_found,,,,,,,,,,,,,False
kurtis blow,,not_found,,,,,,,,,,,,,False
kurupt,Kurupt,name_search,,,,286352.0,,,,,254795.0,,,,True
kut klose,,not_found,,,,,,,,,,,,,False
kutless,Kutless,name_search,,,,42172.0,,,,,34913.0,,,,True
kutt calhoun,,not_found,,,,,,,,,,,,,False
kwame,,not_found,,,,,,,,,,,,,False
kweli are black star,,not_found,,,,,,,,,,,,,False
kwick,,rejected_low_similarity,,,,,,,,,,,,,False
kxm,,not_found,,,,,,,,,,,,,False
kxng crooked,Kxng Crooked,name_search,,,,33069.0,,,,,1922.0,,,,True
ky-mani,,not_found,,,,,,,,,,,,,False
kygo,,not_found,,,,,,,,,,,,,False
kygo x selena gomez,,not_found,,,,,,,,,,,,,False
"kyjuan, ali & murphy lee",Murphy Lee,name_search,,,57049.0,,,,,59107.0,,,,,True
kyle,Kyle (musician),name_search,,,448833.0,,,,,103492.0,,,448833.0,448833.0,True
kylesa,,not_found,,,,,,,,,,,,,False
kylie minogue,,not_found,,,,,,,,,,,,,False
kym mazelle,,not_found,,,,,,,,,,,,,False
kym sims,Kym Sims,name_search,,12588.0,,,,,22656.0,,,,,,True
kyper,Kyper,name_search,,,,9237.0,,,,6570.0,,,,,True
kyu sakamoto,,not_found,,,,,,,,,,,,,False
l,,not_found,,,,,,,,,,,,,False
l'trimm,,not_found,,,,,,,,,,,,,False
l-burna a.k.a. layzie bone,,rejected_low_similarity,,,,,,,,,,,,,False
l. williams,,not_found,,,,,,,,,,,,,False
l.a. dream team,LA Dream Team,name_search,,,9136.0,,,,,9739.0,,,,,True
l.a. guns,L.A. Guns,name_search,96695.0,,,,,217548.0,,,,236046.0,,,True
l.a. jets,,not_found,,,,,,,,,,,,,False
l.a. style,L.A. Confidential (film),name_search,224162.0,,,,,610730.0,,,,760964.0,,,True
l.a.boppers,,not_found,,,,,,,,,,,,,False
l.a.d.,,rejected_low_similarity,,,,,,,,,,,,,False
l.a.express,,not_found,,,,,,,,,,,,,False
l.b.c. crew feat. tray d,,rejected_low_similarity,,,,,,,,,,,,,False
l.f.o. (lyte funky ones) (featuring kayo),,not_found,,,,,,,,,,,,,False
l.s. dunes,,not_found,,,,,,,,,,,,,False
l.t.d.,,not_found,,,,,,,,,,,,,False
l.v.,L.V. (singer),name_search,,70024.0,,,,,125336.0,,,,,,True
l7,,not_found,,,,,,,,,,,,,False
la arrolladora banda el limon de rene camacho,,not_found,,,,,,,,,,,,,False
la bouche,,rejected_low_similarity,,,,,,,,,,,,,False
la coka nostra,,not_found,,,,,,,,,,,,,False
la dispute,,not_found,,,,,,,,,,,,,False
la flavour,,rejected_low_similarity,,,,,,,,,,,,,False
la maquinaria nortena,,not_found,,,,,,,,,,,,,False
la mari de chambao y tommy torres,,rejected_low_similarity,,,,,,,,,,,,,False
la oreja de van gogh,,rejected_low_similarity,,,,,,,,,,,,,False
la quinta estacion,La Quinta Estación,name_search,,2094.0,,,,,1185.0,,,,,,True
la roux,La Roux,name_search,,,,257690.0,,,,,241852.0,,,,True
la' chat,,not_found,,,,,,,,,,,,,False
la'porsha renae,,rejected_low_similarity,,,,,,,,,,,,,False
laban,,not_found,,,,,,,,,,,,,False
labelle,Patti LaBelle,name_search,,,466931.0,,,,,703505.0,,,,,True
labrinth,Labrinth,name_search,,,,337740.0,,,,508752.0,,,,,True
lace,,rejected_low_similarity,,,,,,,,,,,,,False
lacey sturm,Lacey Sturm,name_search,,,200983.0,223929.0,,,,258604.0,259754.0,,,,True
lacuna coil,,not_found,,,,,,,,,,,,,False
lady a,,not_found,,,,,,,,,,,,,False
lady antebellum,,not_found,,,,,,,,,,,,,False
lady flash,Lady Flash,name_search,,,,4324.0,,,,,5806.0,,,,True
lady gaga,,not_found,,,,,,,,,,,,,False
lady saw,,not_found,,,,,,,,,,,,,False
lady sovereign,,not_found,,,,,,,,,,,,,False
ladytron,Ladytron,name_search,,,,100956.0,,,,86734.0,,,,,True
lagwagon,,not_found,,,,,,,,,,,,,False
laid back,,not_found,,,,,,,,,,,,,False
lainey wilson,,not_found,,,,,,,,,,,,,False
laissez faire,,rejected_low_similarity,,,,,,,,,,,,,False
laith al-saadi,,not_found,,,,,,,,,,,,,False
lake,,not_found,,,,,,,,,,,,,False
lake street dive,,not_found,,,,,,,,,,,,,False
lakeside,Lakeside School (Seattle),name_search,,,,38234.0,,,,43991.0,,,,,True
lalah hathaway,,not_found,,,,,,,,,,,,,False
lale anderson,,not_found,,,,,,,,,,,,,False
lally stott,,not_found,,,,,,,,,,,,,False
lalo schifrin,Lalo Schifrin,name_search,,,,139926.0,,,,179349.0,,,,,True
lamb,John Lamb (musician),name_search,,,,2307.0,,,,,2520.0,,,,True
lamb of god,,not_found,,,,,,,,,,,,,False
lamont dozier,Lamont Dozier,name_search,,,,78741.0,,,,,101535.0,,,,True
lana cantrell,,not_found,,,,,,,,,,,,,False
lana del rey,,rejected_low_similarity,,,,,,,,,,,,,False
lanco,,not_found,,,,,,,,,,,,,False
"landau eugene murphy, jr.",,not_found,,,,,,,,,,,,,False
landon cube,,not_found,,,,,,,,,,,,,False
landon pigg,Landon Pigg,name_search,,,,55189.0,,,,,31615.0,,,,True
langhorne slim & the law,,not_found,,,,,,,,,,,,,False
lani hall,Lani Hall,name_search,,,90363.0,,,,,116816.0,,,,,True
lanier,,not_found,,,,,,,,,,,,,False
lany,,not_found,,,,,,,,,,,,,False
lapsley,,not_found,,,,,,,,,,,,,False
lara fabian,Lara Fabian,name_search,,,218253.0,,,,205319.0,,,,,,True
lara mcallen,,not_found,,,,,,,,,,,,,False
lari white,,not_found,,,,,,,,,,,,,False
larray,,rejected_low_similarity,,,,,,,,,,,,,False
larry bright,,not_found,,,,,,,,,,,,,False
larry carlton,,not_found,,,,,,,,,,,,,False
larry coryell,,not_found,,,,,,,,,,,,,False
larry elgart and his manhattan swing orchestra,,not_found,,,,,,,,,,,,,False
larry finnegan,,rejected_low_similarity,,,,,,,,,,,,,False
larry gatlin,Gatlin,name_search,,,,3892.0,,,,2734.0,,,,,True
larry gatlin & the gatlin brothers,LaDonna Gatlin,name_search,,,,,,3793.0,,,,,,,True
larry graham,,not_found,,,,,,,,,,,,,False
larry groce,,not_found,,,,,,,,,,,,,False
larry hall,Larry Harlow (musician),name_search,,,16644.0,,,,,19680.0,,,,,True
larry hernandez,,not_found,,,,,,,,,,,,,False
larry john mcnally,,not_found,,,,,,,,,,,,,False
larry june,,not_found,,,,,,,,,,,,,False
larry lee,Larry Lee (musician),name_search,,,9132.0,,,,,9514.0,,,,,True
larry lovestein & the velvet revival,,not_found,,,,,,,,,,,,,False
larry mullen,,not_found,,,,,,,,,,,,,False
larry santos,,not_found,,,,,,,,,,,,,False
larry the cable guy,Family Guy,name_search,,,2547026.0,,,,2175066.0,,,,,,True
larry verne,Larry Verne,name_search,,,7396.0,,,,,6225.0,,,,,True
larry williams & johnny watson,"Johnny ""Guitar"" Watson",name_search,,,79101.0,,,,79067.0,,,,,,True
larsen-feiten band,Buzz Feiten,name_search,,,20013.0,,,,,25121.0,,,,,True
larson-fetten band,,not_found,,,,,,,,,,,,,False
las ketchup,,not_found,,,,,,,,,,,,,False
lasgo,,not_found,,,,,,,,,,,,,False
lashell griffin,LaShell Griffin,name_search,,,,1381.0,,,,,842.0,,,,True
last in line,,not_found,,,,,,,,,,,,,False
latanya,,rejected_low_similarity,,,,,,,,,,,,,False
lathun,,not_found,,,,,,,,,,,,,False
latimore,,not_found,,,,,,,,,,,,,False
latin alliance,,not_found,,,,,,,,,,,,,False
latocha scott,,rejected_low_similarity,,,,,,,,,,,,,False
latour,,not_found,,,,,,,,,,,,,False
latoya jackson,,not_found,,,,,,,,,,,,,False
latoya london,,not_found,,,,,,,,,,,,,False
latto,Latto,name_search,,,,665.0,,,,,1292376.0,,,,True
laufey,,not_found,,,,,,,,,,,,,False
laura bell bundy,,not_found,,,,,,,,,,,,,False
laura branigan,,not_found,,,,,,,,,,,,,False
laura enea,,rejected_low_similarity,,,,,,,,,,,,,False
laura izibor,,not_found,,,,,,,,,,,,,False
laura lee,,not_found,,,,,,,,,,,,,False
laura marling,,not_found,,,,,,,,,,,,,False
laura mvula,Laura Mvula,name_search,,,101630.0,,,,,63379.0,,,,,True
laura nyro,Laura Nyro,name_search,,,222422.0,,,,,296701.0,,,,,True
laura pausini,Laura Pausini,name_search,,,185915.0,,,,195527.0,,,,,,True
laura story,Laura Hall (musician),name_search,,,44549.0,,,,,47420.0,,,,,True
laura veirs,Laura Veirs,name_search,,,32657.0,,,,109343.0,,,,,,True
laurel ward,,not_found,,,,,,,,,,,,,False
lauren alaina,,not_found,,,,,,,,,,,,,False
lauren alaina or mackenzie porter,,rejected_low_similarity,,,,,,,,,,,,,False
lauren bennett & goonrock,Lauren Bennett,name_search,,,109400.0,,,,,114049.0,,,,,True
lauren daigle,Lauren Daigle,name_search,,,273104.0,,,,661919.0,,,,,,True
lauren duski,,not_found,,,,,,,,,,,,,False
lauren jauregui,,not_found,,,,,,,,,,,,,False
lauren spencer smith,Lauren Spencer Smith,name_search,,,,,,,,,,,,,True
lauren spencer-smith,,not_found,,,,,,,,,,,,,False
lauren wood,,not_found,,,,,,,,,,,,,False
laurie anderson,,not_found,,,,,,,,,,,,,False
laurie berkner,Laurie Berkner,name_search,,,37849.0,,,,57718.0,,,,,,True
laurnea,,not_found,,,,,,,,,,,,,False
lauryn hill,,not_found,,,,,,,,,,,,,False
lauv,Lauv,name_search,,,217113.0,,,,,293145.0,,,,,True
lavern baker,LaVern Baker,name_search,,,,48506.0,,,,,54291.0,,,,True
laverne & shirley,,not_found,,,,,,,,,,,,,False
lawrence reynolds,,not_found,,,,,,,,,,,,,False
lawrence welk,,not_found,,,,,,,,,,,,,False
lawrence welk his orchestra,Lawrence Welk,name_search,,,358933.0,,,,355082.0,,,,,,True
lay,,not_found,,,,,,,,,,,,,False
lay bankz,,not_found,,,,,,,,,,,,,False
layng martine,Layng Martine Jr.,name_search,,1799.0,,,,,3587.0,,,,,,True
layton greene,,not_found,,,,,,,,,,,,,False
layzie bone,,not_found,,,,,,,,,,,,,False
lazy racer,,rejected_low_similarity,,,,,,,,,,,,,False
lcd soundsystem,,not_found,,,,,,,,,,,,,False
le click,Le_Click,musicbrainz_link,,14368.0,,,,,15198.0,,,,,,True
le pamplemousse,,not_found,,,,,,,,,,,,,False
le roux,,not_found,,,,,,,,,,,,,False
le sserafim,Unforgiven (Le Sserafim album),name_search,,,,,,,,,144603.0,,,,True
le tigre,,not_found,,,,,,,,,,,,,False
le'andria johnson,,not_found,,,,,,,,,,,,,False
lea,,not_found,,,,,,,,,,,,,False
lea michele,Lea Michele,name_search,,,,1264959.0,,,,,1202058.0,,,,True
lea roberts,,not_found,,,,,,,,,,,,,False
leaders of the new school,,rejected_low_similarity,,,,,,,,,,,,,False
league of legends,,not_found,,,,,,,,,,,,,False
leah andreone,,not_found,,,,,,,,,,,,,False
leann rimes,LeAnn Rimes,name_search,,929991.0,,,,,1624929.0,,,,,,True
leapy lee,,not_found,,,,,,,,,,,,,False
leatherwolf,,not_found,,,,,,,,,,,,,False
leblanc & carr,Lenny LeBlanc,name_search,,,24565.0,,,,27344.0,,,,,,True
lebo m,Lebo M,name_search,,,,11176.0,,,,,37539.0,,,,True
lecrae,,not_found,,,,,,,,,,,,,False
led zeppelin,,not_found,,,,,,,,,,,,,False
ledger,,not_found,,,,,,,,,,,,,False
ledisi,Ledisi,name_search,,,,106540.0,,,,,112963.0,,,,True
lee allen and his band,,not_found,,,,,,,,,,,,,False
lee and paul,Jack Lee (musician),name_search,,13154.0,,,,,15375.0,,,,,,True
lee andrews and the hearts,,not_found,,,,,,,,,,,,,False
lee ann womack,,not_found,,,,,,,,,,,,,False
lee brice,Lee Brice,name_search,,,,135005.0,,,,,182072.0,,,,True
lee dewyze,,not_found,,,,,,,,,,,,,False
lee dorsey,,not_found,,,,,,,,,,,,,False
lee garrett,,not_found,,,,,,,,,,,,,False
lee greenwood,Lee Greenwood,name_search,,,226074.0,,,,,169738.0,,,,,True
lee hazlewood,Lee Hazlewood,name_search,,,139127.0,,,,,177511.0,,,,,True
lee michaels,Lee Michaels,name_search,27134.0,,,,,56163.0,,,,61453.0,,,True
lee morgan,,not_found,,,,,,,,,,,,,False
lee oskar,,not_found,,,,,,,,,,,,,False
lee ritenour,,not_found,,,,,,,,,,,,,False
lee roy parnell,,not_found,,,,,,,,,,,,,False
lee strobel,Strobel,name_search,,,,2392.0,,,,,1210.0,,,,True
lee williams,,not_found,,,,,,,,,,,,,False
leela james,Leela James,name_search,,,,67007.0,,,,,60997.0,,,,True
leeland,,not_found,,,,,,,,,,,,,False
left eye,,rejected_low_similarity,,,,,,,,,,,,,False
lefty frizzell,Lefty Frizzell,name_search,,,102532.0,,,,,127468.0,,,,,True
lefty gunplay,,not_found,,,,,,,,,,,,,False
legacy of sound,,not_found,,,,,,,,,,,,,False
leif garrett,,not_found,,,,,,,,,,,,,False
leighton meester,,rejected_low_similarity,,,,,,,,,,,,,False
leila k,,not_found,,,,,,,,,,,,,False
lele,,not_found,,,,,,,,,,,,,False
lemon pipers,,not_found,,,,,,,,,,,,,False
len,Len (band),name_search,,,,155166.0,,,,,227801.0,,,,True
len barry,,not_found,,,,,,,,,,,,,False
lena horne,,not_found,,,,,,,,,,,,,False
lena zavaroni,,not_found,,,,,,,,,,,,,False
lene lovich,Lene_Lovich,musicbrainz_link,,69384.0,,,,,84186.0,,,,,,True
leningrad soloists (ganitvarg),,not_found,,,,,,,,,,,,,False
lenka,,not_found,,,,,,,,,,,,,False
lennon stella,Lennon Stella,name_search,,,10016.0,,,,,102285.0,,,,,True
lenny b.,Lenny Williams,name_search,,,116185.0,64033.0,,,,54634.0,67265.0,,,,True
lenny cooper,,not_found,,,,,,,,,,,,,False
lenny dee,,not_found,,,,,,,,,,,,,False
lenny kravitz,,not_found,,,,,,,,,,,,,False
lenny leblanc,Lenny LeBlanc,name_search,,,24565.0,21819.0,,,27344.0,,24737.0,,,,True
lenny miles,,not_found,,,,,,,,,,,,,False
lenny o'henry,,not_found,,,,,,,,,,,,,False
lenny welch,,not_found,,,,,,,,,,,,,False
lenny white,Lenny White,name_search,,,36111.0,,,,,51784.0,,,,,True
lenny williams,,not_found,,,,,,,,,,,,,False
lenore o'malley,,not_found,,,,,,,,,,,,,False
leo dan,,not_found,,,,,,,,,,,,,False
leo kottke,Leo Kottke,name_search,,,,82442.0,,,,,333535.0,,,,True
leo sayer,,not_found,,,,,,,,,,,,,False
leon,Mike Leon,name_search,,,322.0,,,,137.0,,,,,,True
leon bridges,Leon Bridges,name_search,,,336120.0,,,,427419.0,,,,,,True
leon hayward,Leon Haywood,name_search,,,22823.0,,,,,23859.0,,,,,True
leon haywood,,not_found,,,,,,,,,,,,,False
leon redbone,,not_found,,,,,,,,,,,,,False
leon russell,,not_found,,,,,,,,,,,,,False
leon russell & the shelter people,Leon Russell and the Shelter People,name_search,,,21271.0,,,,25398.0,,,,,,True
leon thomas,Leon Thomas III,name_search,,,206605.0,,,,,216072.0,,,,,True
leona lewis,Leona Lewis,name_search,,,690069.0,,,,783683.0,,,,,,True
leonard bernstein,,not_found,,,,,,,,,,,,,False
leonard cohen,,not_found,,,,,,,,,,,,,False
leonard nimoy,Nimoy,name_search,,,3989.0,,,,,1579.0,,,,,True
leroi bros.,,rejected_low_similarity,,,,,,,,,,,,,False
leroux,,not_found,,,,,,,,,,,,,False
leroy hutson,,not_found,,,,,,,,,,,,,False
leroy pullins,,not_found,,,,,,,,,,,,,False
leroy van dyke,Leroy Van Dyke,name_search,,,42720.0,,,,,45592.0,,,,,True
les claypool,Les_Claypool,musicbrainz_link,,,408636.0,,,,,508348.0,,,,,True
les claypool and the holy mackerel,,not_found,,,,,,,,,,,,,False
les claypool's duo de twang,,not_found,,,,,,,,,,,,,False
les compagnons de la chanson,,not_found,,,,,,,,,,,,,False
les cooper and the soul rockers,Les Cooper,name_search,,,2292.0,,,,,1651.0,,,,,True
les crane,,not_found,,,,,,,,,,,,,False
les dudek,,not_found,,,,,,,,,,,,,False
les emmerson,,not_found,,,,,,,,,,,,,False
les mccann,Les McCann,name_search,,,,34838.0,,,,43728.0,,,,,True
les nubians,Les_Nubians,musicbrainz_link,,,22120.0,,,,19816.0,,,,,,True
les paul,Les Paul,name_search,,,358920.0,,,,335877.0,,,,,,True
les paul and mary ford,Mary Ford,name_search,,63082.0,,,,,90090.0,,,,,,True
leschea,,not_found,,,,,,,,,,,,,False
lesley gore,,not_found,,,,,,,,,,,,,False
leslie carter,Leslie Carter,name_search,,,368030.0,,,,191121.0,,,,,,True
leslie odom jr.,Leslie Odom Jr.,name_search,,,1088044.0,,,,,1177599.0,,,,,True
leslie pearl,,not_found,,,,,,,,,,,,,False
leslie uggams,,not_found,,,,,,,,,,,,,False
leslie west,,not_found,,,,,,,,,,,,,False
less than jake,Less Than Jake,name_search,,,124300.0,,,,,127353.0,,,,,True
